Date,account_entry,Particulars,Vch  Type,Vch  No.,Debit,Credit
2018-10-05,Dr,Sridhar    New  Office  Rent,Payment,333.0,0.0,115500.0
2018-10-05,Dr,Petty  Cash  -  Expenses,Payment,334.0,0.0,20000.0
2018-10-05,Cr,INTSOL  CONSULTANTS  PRIVATE  LIMITED,Receipt,106.0,43200.0,0.0
2018-10-05,Dr,General  Drawings,Payment,335.0,0.0,10000.0
2018-10-06,Dr,TDS  on  Salary  (192),Payment,336.0,0.0,83762.0
2018-10-06,Cr,Convergytics  Solution  Pvt  Ltd,Receipt,107.0,113400.0,0.0
2018-10-08,Cr,Sapiens  Technologies  (1982)  India  Pvt  Ltd  (BLR),Receipt,108.0,37777.22,0.0
2018-10-08,Dr,Shankar  Radhakrishnan,Payment,337.0,0.0,90000.0
2018-10-08,Dr,Petty  Cash  -  Expenses,Payment,338.0,0.0,45000.0
2018-10-08,Cr,Salary  Payable,Receipt,109.0,12299.0,0.0
2018-10-10,Cr,Collabera  Technologies  Private  Limited,Receipt,110.0,1761395.2,0.0
2018-10-10,Dr,Bank  Charges,Payment,339.0,0.0,454.28
2018-10-10,Cr,ALTELIJENT,Receipt,111.0,404753.06,0.0
2018-10-10,Dr,Credit  Card  Payout,Payment,340.0,0.0,65000.0
2018-10-11,Cr,The  Math  Company  Pvt  Ltd,Receipt,112.0,243000.0,0.0
2018-10-11,Cr,Tibil  Computer  Solutions  Pvt  Ltd,Receipt,113.0,43200.0,0.0
2018-10-12,Dr,Employers  Contribution  to  PF  (Inc  Admin  Charges),Payment,341.0,0.0,203.0
2018-10-12,Cr,M/s.Analytics  Quotient  Services  India  Pvt  Ltd.,Receipt,114.0,240735.54,0.0
2018-10-12,Dr,Employers  Contribution  to  PF  (Inc  Admin  Charges),Payment,342.0,0.0,12970.0
2018-10-12,Dr,Employee  Contribution  to  Provident  Fund,Payment,343.0,0.0,372959.0
2018-10-12,Cr,Collabera  Technologies  Private  Limited,Receipt,115.0,203726.9,0.0
2018-10-15,Dr,Telephone  and  Internet  Expenses,Payment,344.0,0.0,1249.62
2018-10-15,Dr,Bank  Charges,Payment,345.0,0.0,1.0
2018-10-15,Cr,Convergytics  Solution  Pvt  Ltd,Receipt,116.0,113400.0,0.0
2018-10-15,Cr,Sapiens  Technologies  (1982)  India  Pvt  Ltd  (BLR),Receipt,117.0,44280.0,0.0
2018-10-15,Dr,Electronic  Cash  Ledger,Payment,346.0,0.0,500000.0
2018-10-15,Dr,Employee  Contribution  to  ESI,Payment,347.0,0.0,61016.0
2018-10-15,Dr,General  Drawings,Payment,348.0,0.0,15923.0
2018-10-16,Dr,Petty  Cash  -  Expenses,Payment,349.0,0.0,25000.0
2018-10-16,Dr,Professional  Charges,Payment,350.0,0.0,10000.0
2018-10-16,Dr,General  Drawings,Payment,351.0,0.0,3400.0
2018-10-16,Dr,Electricity  /  Water  &  Utility  Charges,Payment,352.0,0.0,8254.0
2018-10-16,Dr,Salary  Payable,Payment,353.0,0.0,12299.0
2018-10-16,Dr,Dawn  Associates,Payment,354.0,0.0,9180.0
2018-10-16,Dr,March31st  Consulting  LLP,Payment,355.0,0.0,175500.0
2018-10-16,Dr,VIJAYALAKSHMI  H  M  -  Rent  A/c,Payment,356.0,0.0,59243.0
2018-10-16,Dr,Electronic  Cash  Ledger,Payment,357.0,0.0,208149.0
2018-10-17,Cr,Disys  India  Pvt.Ltd,Receipt,118.0,72000.0,0.0
2018-10-18,Dr,Electricity  /  Water  &  Utility  Charges,Payment,358.0,0.0,19291.0
2018-10-19,Dr,General  Drawings,Payment,359.0,0.0,5000.0
2018-10-19,Dr,General  Drawings,Payment,360.0,0.0,5000.0
2018-10-20,Dr,Anusree  Enterprises,Payment,361.0,0.0,13870.0
2018-10-20,Dr,Telephone  and  Internet  Expenses,Payment,362.0,0.0,1200.0
2018-10-21,Dr,Electricity  /  Water  &  Utility  Charges,Payment,363.0,0.0,3125.0
2018-10-22,Cr,MetricStream  Infotech  (India)  Pvt  Ltd.,Receipt,119.0,142664.0,0.0
2018-10-22,Cr,General  Drawings,Receipt,120.0,73300.0,0.0
2018-10-22,Dr,Adamma  Technologies  Ltd,Payment,364.0,0.0,17712.0
2018-10-22,Dr,General  Drawings,Payment,365.0,0.0,73300.0
2018-10-23,Cr,Zensar  Technologies  Ltd,Receipt,121.0,49500.0,0.0
2018-10-23,Cr,NDVOR  IT  SOLUTIONS  PRIVATE  LIMITED,Receipt,122.0,92340.0,0.0
2018-10-24,Dr,General  Drawings,Payment,366.0,0.0,58120.06
2018-10-24,Cr,General  Drawings,Receipt,123.0,73300.0,0.0
2018-10-24,Dr,Credit  Card  Payout,Payment,367.0,0.0,30000.0
2018-10-24,Dr,General  Drawings,Payment,368.0,0.0,73300.0
2018-10-25,Dr,Samruddhi  Facility  Management  &  Services,Payment,369.0,0.0,33123.0
2018-10-25,Cr,Fintellix  Solutions  Pvt.  Ltd  (Formerly  ICreate)_x000D_ 
,Receipt,124.0,1033063.0,0.0
2018-10-26,Cr,Millennium  Info  Tech  Inc,Receipt,125.0,346407.36,0.0
2018-10-26,Dr,Foreign  Exchange  Gain/Loss,Payment,370.0,0.0,401.77
2018-10-29,Dr,Travelling  Expenses,Payment,371.0,0.0,2000.0
2018-10-29,Cr,M/s.Analytics  Quotient  Services  India  Pvt  Ltd.,Receipt,126.0,331315.32,0.0
2018-10-30,Cr,Harman  Connected  Services  Corp  India  Private  Ltd,Receipt,127.0,57483.68,0.0
2018-10-30,Dr,General  Drawings,Payment,372.0,0.0,17973.0
2018-10-30,Dr,Office  Expenses,Payment,373.0,0.0,650.0
2018-10-30,Cr,Tibil  Computer  Solutions  Pvt  Ltd,Receipt,128.0,43200.0,0.0
2018-10-31,Dr,Interest  on  Overdraft,Payment,374.0,0.0,1273.0
2018-10-31,Cr,RPS  Consulting  Private  Limited,Receipt,129.0,47149.0,0.0
2018-10-31,Dr,Petty  Cash  -  Expenses,Payment,375.0,0.0,48000.0
2018-10-31,Dr,Credit  Card  Payout,Payment,376.0,0.0,35000.0
2018-10-31,Dr,Monster.Com  India  Pvt  Ltd,Payment,377.0,0.0,31050.0
2018-10-31,Cr,COOKIE  ANALYTIX  PRIVATE  LIMITED,Receipt,130.0,504450.0,0.0
2018-11-02,Cr,Bank  Charges,Receipt,131.0,1.0,0.0
2018-11-02,Dr,Capital  First  Ltd,Payment,378.0,0.0,55314.0
2018-11-02,Dr,Salary  Payable,Payment,379.0,0.0,27200.0
2018-11-02,Dr,Salary  Payable,Payment,380.0,0.0,7590.0
2018-11-02,Dr,Salary  Payable,Payment,381.0,0.0,14689.0
2018-11-02,Dr,Salary  Payable,Payment,382.0,0.0,13288.0
2018-11-02,Dr,Salary  Payable,Payment,383.0,0.0,36200.0
2018-11-02,Dr,Salary  Payable,Payment,384.0,0.0,8288.0
2018-11-02,Dr,Salary  Payable,Payment,385.0,0.0,19200.0
2018-11-02,Dr,Salary  Payable,Payment,386.0,0.0,36105.0
2018-11-02,Dr,Salary  Payable,Payment,387.0,0.0,21200.0
2018-11-02,Dr,Salary  Payable,Payment,388.0,0.0,21200.0
2018-11-02,Dr,Salary  Payable,Payment,389.0,0.0,41261.0
2018-11-02,Dr,Salary  Payable,Payment,390.0,0.0,19200.0
2018-11-02,Dr,Salary  Payable,Payment,391.0,0.0,27200.0
2018-11-02,Dr,Salary  Payable,Payment,392.0,0.0,13288.0
2018-11-02,Dr,Salary  Payable,Payment,393.0,0.0,16923.0
2018-11-02,Dr,Salary  Payable,Payment,394.0,0.0,13288.0
2018-11-02,Dr,Salary  Payable,Payment,395.0,0.0,9301.0
2018-11-02,Dr,Salary  Payable,Payment,396.0,0.0,16923.0
2018-11-02,Dr,Salary  Payable,Payment,397.0,0.0,38714.0
2018-11-02,Dr,Salary  Payable,Payment,398.0,0.0,21200.0
2018-11-02,Dr,Salary  Payable,Payment,399.0,0.0,21200.0
2018-11-02,Dr,Salary  Payable,Payment,400.0,0.0,19200.0
2018-11-02,Dr,Salary  Payable,Payment,401.0,0.0,36200.0
2018-11-02,Dr,Salary  Payable,Payment,402.0,0.0,17516.0
2018-11-02,Dr,Salary  Payable,Payment,403.0,0.0,21200.0
2018-11-02,Dr,Salary  Payable,Payment,404.0,0.0,41165.0
2018-11-02,Dr,Salary  Payable,Payment,405.0,0.0,37147.0
2018-11-02,Dr,Salary  Payable,Payment,406.0,0.0,10221.0
2018-11-02,Dr,Salary  Payable,Payment,407.0,0.0,26200.0
2018-11-02,Dr,Salary  Payable,Payment,408.0,0.0,91685.0
2018-11-02,Dr,Salary  Payable,Payment,409.0,0.0,31136.0
2018-11-02,Dr,Salary  Payable,Payment,410.0,0.0,14426.0
2018-11-02,Dr,Salary  Payable,Payment,411.0,0.0,16923.0
2018-11-02,Dr,Salary  Payable,Payment,412.0,0.0,26200.0
2018-11-02,Dr,Salary  Payable,Payment,413.0,0.0,90996.0
2018-11-02,Dr,Salary  Payable,Payment,414.0,0.0,16923.0
2018-11-02,Dr,Salary  Payable,Payment,415.0,0.0,21200.0
2018-11-02,Dr,Salary  Payable,Payment,416.0,0.0,16923.0
2018-11-02,Dr,Salary  Payable,Payment,417.0,0.0,21200.0
2018-11-02,Dr,Salary  Payable,Payment,418.0,0.0,16923.0
2018-11-02,Dr,Salary  Payable,Payment,419.0,0.0,37200.0
2018-11-02,Dr,Salary  Payable,Payment,420.0,0.0,27475.0
2018-11-02,Dr,Salary  Payable,Payment,421.0,0.0,21200.0
2018-11-02,Dr,Salary  Payable,Payment,422.0,0.0,10221.0
2018-11-02,Dr,Salary  Payable,Payment,423.0,0.0,46082.0
2018-11-02,Dr,Salary  Payable,Payment,424.0,0.0,43171.0
2018-11-02,Dr,Salary  Payable,Payment,425.0,0.0,14426.0
2018-11-02,Dr,Salary  Payable,Payment,426.0,0.0,21200.0
2018-11-02,Dr,Salary  Payable,Payment,427.0,0.0,15940.0
2018-11-02,Dr,Salary  Payable,Payment,428.0,0.0,13288.0
2018-11-02,Dr,Salary  Payable,Payment,429.0,0.0,13288.0
2018-11-02,Dr,Salary  Payable,Payment,430.0,0.0,22450.0
2018-11-02,Dr,Salary  Payable,Payment,431.0,0.0,21200.0
2018-11-02,Dr,Salary  Payable,Payment,432.0,0.0,16923.0
2018-11-02,Dr,Salary  Payable,Payment,433.0,0.0,21200.0
2018-11-02,Dr,Salary  Payable,Payment,434.0,0.0,21200.0
2018-11-02,Dr,Salary  Payable,Payment,435.0,0.0,15940.0
2018-11-02,Dr,Salary  Payable,Payment,436.0,0.0,20200.0
2018-11-02,Dr,Salary  Payable,Payment,437.0,0.0,25200.0
2018-11-02,Dr,Salary  Payable,Payment,438.0,0.0,41200.0
2018-11-02,Dr,Salary  Payable,Payment,439.0,0.0,30039.0
2018-11-02,Dr,Salary  Payable,Payment,440.0,0.0,31200.0
2018-11-02,Dr,Salary  Payable,Payment,441.0,0.0,38700.0
2018-11-02,Dr,Salary  Payable,Payment,442.0,0.0,71888.0
2018-11-02,Dr,Salary  Payable,Payment,443.0,0.0,45748.0
2018-11-02,Dr,Salary  Payable,Payment,444.0,0.0,55444.0
2018-11-02,Dr,Salary  Payable,Payment,445.0,0.0,41112.0
2018-11-02,Dr,Salary  Payable,Payment,446.0,0.0,22200.0
2018-11-02,Dr,Salary  Payable,Payment,447.0,0.0,16923.0
2018-11-02,Dr,Salary  Payable,Payment,448.0,0.0,50801.0
2018-11-02,Dr,Salary  Payable,Payment,449.0,0.0,11395.0
2018-11-02,Dr,Salary  Payable,Payment,450.0,0.0,76081.0
2018-11-02,Dr,Salary  Payable,Payment,451.0,0.0,38700.0
2018-11-02,Dr,Salary  Payable,Payment,452.0,0.0,13288.0
2018-11-02,Dr,Salary  Payable,Payment,453.0,0.0,13288.0
2018-11-02,Dr,Salary  Payable,Payment,454.0,0.0,32033.0
2018-11-02,Dr,Salary  Payable,Payment,455.0,0.0,16923.0
2018-11-02,Dr,Salary  Payable,Payment,456.0,0.0,13288.0
2018-11-02,Dr,Salary  Payable,Payment,457.0,0.0,46200.0
2018-11-02,Dr,Salary  Payable,Payment,458.0,0.0,7590.0
2018-11-02,Dr,Salary  Payable,Payment,459.0,0.0,7099.0
2018-11-02,Dr,Salary  Payable,Payment,460.0,0.0,13288.0
2018-11-02,Dr,Salary  Payable,Payment,461.0,0.0,12299.0
2018-11-02,Dr,Salary  Payable,Payment,462.0,0.0,10634.0
2018-11-02,Dr,Salary  Payable,Payment,463.0,0.0,7590.0
2018-11-02,Dr,Salary  Payable,Payment,464.0,0.0,45015.0
2018-11-02,Dr,Salary  Payable,Payment,465.0,0.0,15940.0
2018-11-02,Dr,Salary  Payable,Payment,466.0,0.0,98473.0
2018-11-02,Dr,Salary  Payable,Payment,467.0,0.0,10634.0
2018-11-02,Dr,Salary  Payable,Payment,468.0,0.0,26200.0
2018-11-02,Dr,Salary  Payable,Payment,469.0,0.0,13288.0
2018-11-02,Dr,Salary  Payable,Payment,470.0,0.0,13288.0
2018-11-02,Dr,Salary  Payable,Payment,471.0,0.0,7590.0
2018-11-02,Dr,Salary  Payable,Payment,472.0,0.0,51057.0
2018-11-02,Dr,Salary  Payable,Payment,473.0,0.0,19533.0
2018-11-02,Dr,Salary  Payable,Payment,474.0,0.0,17980.0
2018-11-02,Dr,Salary  Payable,Payment,475.0,0.0,7414.0
2018-11-02,Dr,Salary  Payable,Payment,476.0,0.0,7344.0
2018-11-02,Dr,Salary  Payable,Payment,477.0,0.0,108314.0
2018-11-02,Dr,Salary  Payable,Payment,478.0,0.0,23726.0
2018-11-02,Dr,Salary  Payable,Payment,479.0,0.0,3672.0
2018-11-02,Dr,Salary  Payable,Payment,480.0,0.0,15940.0
2018-11-02,Dr,Salary  Payable,Payment,481.0,0.0,13288.0
2018-11-02,Dr,Salary  Payable,Payment,482.0,0.0,19200.0
2018-11-02,Cr,Travelling  Expenses,Receipt,132.0,15.0,0.0
2018-11-03,Cr,Travelling  Expenses,Receipt,133.0,15.0,0.0
2018-11-05,Dr,Travelling  Expenses,Payment,483.0,0.0,2000.0
2018-11-05,Dr,General  Drawings,Payment,484.0,0.0,248312.0
2018-11-05,Dr,Rental  Deposit,Payment,485.0,0.0,420000.0
2018-11-05,Dr,Sridhar    New  Office  Rent,Payment,486.0,0.0,115500.0
2018-11-06,Dr,TDS  U/s  194C,Payment,487.0,0.0,120578.0
2018-11-06,Dr,Mohammad  Moin,Payment,488.0,0.0,48600.0
2018-11-06,Dr,Travelling  Expenses,Payment,489.0,0.0,3137.0
2018-11-07,Cr,Collabera  Technologies  Private  Limited,Receipt,134.0,1914604.0,0.0
2018-11-07,Cr,M/s.Analytics  Quotient  Services  India  Pvt  Ltd.,Receipt,135.0,457019.88,0.0
2018-11-12,Dr,Shankar  Radhakrishnan,Payment,490.0,0.0,108000.0
2018-11-12,Dr,Apartment  EMI,Payment,491.0,0.0,45000.0
2018-11-12,Dr,General  Drawings,Payment,492.0,0.0,25000.0
2018-11-12,Dr,Telephone  and  Internet  Expenses,Payment,493.0,0.0,1200.0
2018-11-12,Cr,Salary  Payable,Receipt,136.0,3125.0,0.0
2018-11-13,Cr,Convergytics  Solution  Pvt  Ltd,Receipt,137.0,113400.0,0.0
2018-11-13,Dr,Salary  Payable,Payment,494.0,0.0,5919.0
2018-11-13,Dr,General  Drawings,Payment,495.0,0.0,1000.0
2018-11-15,Dr,VIJAYALAKSHMI  H  M  -  Rent  A/c,Payment,496.0,0.0,138799.0
2018-11-15,Dr,Employee  Contribution  to  Provident  Fund,Payment,497.0,0.0,365944.0
2018-11-15,Dr,Electricity  /  Water  &  Utility  Charges,Payment,498.0,0.0,7244.0
2018-11-15,Dr,Employee  Contribution  to  ESI,Payment,499.0,0.0,41822.0
2018-11-15,Dr,General  Drawings,Payment,500.0,0.0,650.0
2018-11-16,Dr,Telephone  and  Internet  Expenses,Payment,501.0,0.0,1249.62
2018-11-16,Dr,Capital  First  Ltd,Payment,502.0,0.0,100000.0
2018-11-16,Dr,General  Drawings,Payment,503.0,0.0,45000.0
2018-11-17,Cr,The  Math  Company  Pvt  Ltd,Receipt,138.0,243000.0,0.0
2018-11-19,Dr,Electronic  Cash  Ledger,Payment,504.0,0.0,500000.0
2018-11-19,Dr,Electronic  Cash  Ledger,Payment,505.0,0.0,267685.0
2018-11-19,Cr,Fintellix  Solutions  Pvt.  Ltd  (Formerly  ICreate)_x000D_ 
,Receipt,139.0,613620.0,0.0
2018-11-20,Dr,Electricity  /  Water  &  Utility  Charges,Payment,506.0,0.0,6112.0
2018-11-20,Cr,Data  Semantics  Private  Limited,Receipt,140.0,200000.0,0.0
2018-11-20,Dr,Petty  Cash  -  Expenses,Payment,507.0,0.0,35000.0
2018-11-20,Cr,Disys  India  Pvt.Ltd,Receipt,141.0,69677.0,0.0
2018-11-22,Cr,RPS  Consulting  Private  Limited,Receipt,142.0,124200.0,0.0
2018-11-22,Cr,NDVOR  IT  SOLUTIONS  PRIVATE  LIMITED,Receipt,143.0,95631.64,0.0
2018-11-23,Dr,Credit  Card  Payout,Payment,508.0,0.0,45000.0
2018-11-23,Dr,Naukri.Com,Payment,509.0,0.0,29700.0
2018-11-23,Dr,Samruddhi  Facility  Management  &  Services,Payment,510.0,0.0,39896.0
2018-11-23,Cr,Sapiens  Technologies  (1982)  India  Pvt  Ltd  (BLR),Receipt,144.0,37777.22,0.0
2018-11-23,Cr,MetricStream  Infotech  (India)  Pvt  Ltd.,Receipt,145.0,146159.0,0.0
2018-11-26,Dr,General  Drawings,Payment,511.0,0.0,45000.0
2018-11-27,Dr,Office  Expenses,Payment,512.0,0.0,700.0
2018-11-27,Cr,AXA  Business  Services  Pvt  Ltd_x000D_ 
,Receipt,146.0,54000.0,0.0
2018-11-28,Cr,Zensar  Technologies  Ltd,Receipt,147.0,47850.3,0.0
2018-11-29,Dr,General  Drawings,Payment,513.0,0.0,2542.01
2018-11-29,Cr,Collabera  Technologies  Private  Limited,Receipt,148.0,98364.04,0.0
2018-11-30,Cr,Centurylink  Technologies  India  Pvt  Ltd,Receipt,149.0,114814.2,0.0
2018-11-30,Dr,Bank  Charges,Payment,514.0,0.0,269.0
2018-12-01,Dr,General  Drawings,Payment,515.0,0.0,25000.0
2018-12-01,Dr,SP  Business  Corporation,Payment,516.0,0.0,45000.0
2018-12-03,Dr,General  Drawings,Payment,517.0,0.0,10000.0
2018-12-03,Dr,Electricity  /  Water  &  Utility  Charges,Payment,518.0,0.0,1451.0
2018-12-03,Dr,Capital  First  Ltd,Payment,519.0,0.0,55314.0
2018-12-03,Dr,Salary  Payable,Payment,520.0,0.0,41166.0
2018-12-03,Dr,Salary  Payable,Payment,521.0,0.0,40273.0
2018-12-03,Dr,Salary  Payable,Payment,522.0,0.0,16923.0
2018-12-03,Dr,Salary  Payable,Payment,523.0,0.0,16923.0
2018-12-03,Dr,Salary  Payable,Payment,524.0,0.0,21200.0
2018-12-03,Dr,Salary  Payable,Payment,525.0,0.0,16923.0
2018-12-03,Dr,Salary  Payable,Payment,526.0,0.0,3795.0
2018-12-03,Dr,Salary  Payable,Payment,527.0,0.0,14302.0
2018-12-03,Dr,Salary  Payable,Payment,528.0,0.0,35867.0
2018-12-03,Dr,Salary  Payable,Payment,529.0,0.0,27200.0
2018-12-03,Dr,Salary  Payable,Payment,530.0,0.0,36200.0
2018-12-03,Dr,Salary  Payable,Payment,531.0,0.0,29533.0
2018-12-03,Dr,Salary  Payable,Payment,532.0,0.0,19654.0
2018-12-03,Dr,Salary  Payable,Payment,533.0,0.0,44285.0
2018-12-03,Dr,Salary  Payable,Payment,534.0,0.0,15994.0
2018-12-03,Dr,Salary  Payable,Payment,535.0,0.0,46082.0
2018-12-03,Dr,Salary  Payable,Payment,536.0,0.0,14689.0
2018-12-03,Dr,Salary  Payable,Payment,537.0,0.0,14426.0
2018-12-03,Dr,Salary  Payable,Payment,538.0,0.0,8561.0
2018-12-03,Dr,Salary  Payable,Payment,539.0,0.0,35870.0
2018-12-03,Dr,Salary  Payable,Payment,540.0,0.0,12737.0
2018-12-03,Dr,Salary  Payable,Payment,541.0,0.0,22450.0
2018-12-03,Dr,Salary  Payable,Payment,542.0,0.0,26200.0
2018-12-03,Dr,Salary  Payable,Payment,543.0,0.0,19200.0
2018-12-03,Dr,Salary  Payable,Payment,544.0,0.0,31200.0
2018-12-03,Dr,Salary  Payable,Payment,545.0,0.0,20200.0
2018-12-03,Dr,Salary  Payable,Payment,546.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,547.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,548.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,549.0,0.0,19200.0
2018-12-03,Dr,Salary  Payable,Payment,550.0,0.0,38700.0
2018-12-03,Dr,Salary  Payable,Payment,551.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,552.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,553.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,554.0,0.0,12838.0
2018-12-03,Dr,Salary  Payable,Payment,555.0,0.0,6831.0
2018-12-03,Dr,Salary  Payable,Payment,556.0,0.0,21200.0
2018-12-03,Dr,Salary  Payable,Payment,557.0,0.0,19200.0
2018-12-03,Dr,Salary  Payable,Payment,558.0,0.0,26200.0
2018-12-03,Dr,Salary  Payable,Payment,559.0,0.0,37200.0
2018-12-03,Dr,Salary  Payable,Payment,560.0,0.0,37148.0
2018-12-03,Dr,Salary  Payable,Payment,561.0,0.0,41113.0
2018-12-03,Dr,Salary  Payable,Payment,562.0,0.0,30200.0
2018-12-03,Dr,Salary  Payable,Payment,563.0,0.0,37226.0
2018-12-03,Dr,Salary  Payable,Payment,564.0,0.0,16923.0
2018-12-03,Dr,Salary  Payable,Payment,565.0,0.0,50803.0
2018-12-03,Dr,Salary  Payable,Payment,566.0,0.0,16923.0
2018-12-03,Dr,Salary  Payable,Payment,567.0,0.0,41200.0
2018-12-03,Dr,Salary  Payable,Payment,568.0,0.0,21200.0
2018-12-03,Dr,Salary  Payable,Payment,569.0,0.0,16923.0
2018-12-03,Dr,Salary  Payable,Payment,570.0,0.0,36200.0
2018-12-03,Dr,Salary  Payable,Payment,571.0,0.0,46200.0
2018-12-03,Dr,Salary  Payable,Payment,572.0,0.0,26200.0
2018-12-03,Dr,Salary  Payable,Payment,573.0,0.0,71890.0
2018-12-03,Dr,Salary  Payable,Payment,574.0,0.0,14426.0
2018-12-03,Dr,Salary  Payable,Payment,575.0,0.0,20794.0
2018-12-03,Dr,Salary  Payable,Payment,576.0,0.0,4046.0
2018-12-03,Dr,Salary  Payable,Payment,577.0,0.0,45054.0
2018-12-03,Dr,Salary  Payable,Payment,578.0,0.0,90998.0
2018-12-03,Dr,Salary  Payable,Payment,579.0,0.0,36200.0
2018-12-03,Dr,Salary  Payable,Payment,580.0,0.0,21200.0
2018-12-03,Dr,Salary  Payable,Payment,581.0,0.0,25254.0
2018-12-03,Dr,Salary  Payable,Payment,582.0,0.0,16923.0
2018-12-03,Dr,Salary  Payable,Payment,583.0,0.0,16923.0
2018-12-03,Dr,Salary  Payable,Payment,584.0,0.0,21200.0
2018-12-03,Dr,Salary  Payable,Payment,585.0,0.0,21200.0
2018-12-03,Dr,Salary  Payable,Payment,586.0,0.0,8978.0
2018-12-03,Dr,Salary  Payable,Payment,587.0,0.0,21200.0
2018-12-03,Dr,Salary  Payable,Payment,588.0,0.0,6338.0
2018-12-03,Dr,Salary  Payable,Payment,589.0,0.0,16275.0
2018-12-03,Dr,Salary  Payable,Payment,590.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,591.0,0.0,32033.0
2018-12-03,Dr,Salary  Payable,Payment,592.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,593.0,0.0,18518.0
2018-12-03,Dr,Salary  Payable,Payment,594.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,595.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,596.0,0.0,76082.0
2018-12-03,Dr,Salary  Payable,Payment,597.0,0.0,45016.0
2018-12-03,Dr,Salary  Payable,Payment,598.0,0.0,8561.0
2018-12-03,Dr,Salary  Payable,Payment,599.0,0.0,27200.0
2018-12-03,Dr,Salary  Payable,Payment,600.0,0.0,45749.0
2018-12-03,Dr,Salary  Payable,Payment,601.0,0.0,98473.0
2018-12-03,Dr,Salary  Payable,Payment,602.0,0.0,51058.0
2018-12-03,Dr,Salary  Payable,Payment,603.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,604.0,0.0,26200.0
2018-12-03,Dr,Salary  Payable,Payment,605.0,0.0,19533.0
2018-12-03,Dr,Salary  Payable,Payment,606.0,0.0,7269.0
2018-12-03,Dr,Salary  Payable,Payment,607.0,0.0,15940.0
2018-12-03,Dr,Salary  Payable,Payment,608.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,609.0,0.0,24700.0
2018-12-03,Dr,Salary  Payable,Payment,610.0,0.0,13288.0
2018-12-03,Dr,Salary  Payable,Payment,611.0,0.0,15940.0
2018-12-03,Dr,Salary  Payable,Payment,612.0,0.0,102123.0
2018-12-03,Dr,Salary  Payable,Payment,613.0,0.0,12299.0
2018-12-03,Dr,Salary  Payable,Payment,614.0,0.0,7083.0
2018-12-03,Dr,Salary  Payable,Payment,615.0,0.0,6831.0
2018-12-03,Dr,Salary  Payable,Payment,616.0,0.0,2156.0
2018-12-03,Dr,Salary  Payable,Payment,617.0,0.0,3881.0
2018-12-03,Dr,Salary  Payable,Payment,618.0,0.0,3881.0
2018-12-03,Dr,Salary  Payable,Payment,619.0,0.0,3795.0
2018-12-03,Dr,Salary  Payable,Payment,620.0,0.0,7337.0
2018-12-03,Dr,Salary  Payable,Payment,621.0,0.0,3795.0
2018-12-03,Dr,Salary  Payable,Payment,622.0,0.0,6455.0
2018-12-03,Dr,Salary  Payable,Payment,623.0,0.0,9842.0
2018-12-03,Dr,Salary  Payable,Payment,624.0,0.0,12836.0
2018-12-03,Dr,Salary  Payable,Payment,625.0,0.0,3795.0
2018-12-03,Dr,Salary  Payable,Payment,626.0,0.0,3795.0
2018-12-03,Dr,Salary  Payable,Payment,627.0,0.0,3795.0
2018-12-03,Dr,Salary  Payable,Payment,628.0,0.0,20426.0
2018-12-03,Dr,Salary  Payable,Payment,629.0,0.0,4256.0
2018-12-03,Dr,Salary  Payable,Payment,630.0,0.0,3795.0
2018-12-03,Dr,Salary  Payable,Payment,631.0,0.0,30094.0
2018-12-03,Dr,Salary  Payable,Payment,632.0,0.0,116379.0
2018-12-03,Dr,Powercon    Engineering,Payment,633.0,0.0,42080.0
2018-12-04,Cr,Millennium  Info  Tech  Inc,Receipt,150.0,1012879.44,0.0
2018-12-05,Dr,Bank  Charges,Payment,634.0,0.0,992.32
2018-12-05,Dr,Shankar  Radhakrishnan,Payment,635.0,0.0,103500.0
2018-12-05,Dr,Travelling  Expenses,Payment,636.0,0.0,20000.0
2018-12-05,Dr,SP  Business  Corporation,Payment,637.0,0.0,56200.0
2018-12-05,Dr,Petty  Cash  -  Expenses,Payment,638.0,0.0,20000.0
2018-12-05,Dr,General  Drawings,Payment,639.0,0.0,25000.0
2018-12-05,Dr,Sridhar    New  Office  Rent,Payment,640.0,0.0,115500.0
2018-12-06,Dr,Salary  Payable,Payment,641.0,0.0,43171.0
2018-12-06,Dr,Salary  Payable,Payment,642.0,0.0,974.0
2018-12-06,Dr,Salary  Payable,Payment,643.0,0.0,5000.0
2018-12-06,Dr,Tuition  Fee,Payment,644.0,0.0,15500.0
2018-12-06,Dr,Salary  Payable,Payment,645.0,0.0,26200.0
2018-12-06,Dr,Salary  Payable,Payment,646.0,0.0,12838.0
